"ValidationStatus","RelationshipId","Source","RelationshipType","TargetType","Target","DiscoveryMethod","FunctionName","Confidence","ReferenceCount"
"UNRESOLVED_DYNAMIC_REFERENCE","174c7b0aa6c171d31d78d466","process::DataUpdate - Material Ledger - Consumption - All Other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","4d581e2e2cfdf785ada2724f","process::DataUpdate - Material Ledger - Consumption - All Other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","09aa6863fee744394b73a513","process::DataUpdate - Material Ledger - Consumption - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","71fd22776a54f0bada055ca3","process::DataUpdate - Material Ledger - Consumption - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","7e1171410cd841280150a811","process::DataUpdate - Material Ledger - Consumption - Sales","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","e8d752c0853a91593accd502","process::DataUpdate - Material Ledger - Consumption - Sales","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","f9882e151a8516b863766fc5","process::DataUpdate - Material Ledger - Consumption - Transfers","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","672e87c7a6b8e0de120d0d7c","process::DataUpdate - Material Ledger - Consumption - Transfers","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","f1207426e62670ab8f9e0973","process::DataUpdate - Material Ledger - Receipts - All other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","d83b255ba124b974baee1acd","process::DataUpdate - Material Ledger - Receipts - All other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","fead80b9d8c1cd56224ed235","process::DataUpdate - Material Ledger - Receipts - External Procured Receipts","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","6b103f10c4e2fd9892f7a85a","process::DataUpdate - Material Ledger - Receipts - External Procured Receipts","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","c285e844acce7de0e5b2e700","process::DataUpdate - Material Ledger - Receipts - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","1df5ff871b1e3b70ff063512","process::DataUpdate - Material Ledger - Receipts - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","27610f8f227602100a202013","process::DataUpdate - Material Ledger - Receipts - Transfer Posting","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","e4d33c4930ce95bea8cc0c70","process::DataUpdate - Material Ledger - Receipts - Transfer Posting","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","98f7b79cb6ee811b1d4f3352","process::DataUpdate - Material Ledger - Revaluation - All Other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","66d3438631b798128f013385","process::DataUpdate - Material Ledger - Revaluation - All Other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","cbf91e16684fb3d36b58a616","process::DataUpdate - Material Ledger - Revaluation - Change in Material Price","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","b6d9865369ac69958a7e022a","process::DataUpdate - Material Ledger - Revaluation - Change in Material Price","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","b6259af70b20c40cfd6fd6a1","process::DataUpdate - Material Ledger - Revaluation - External Procured Receipts","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","cb0f3e7c48ab6ee56813a1a8","process::DataUpdate - Material Ledger - Revaluation - External Procured Receipts","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","ebfc6ea5f67b785afcbdd021","process::DataUpdate - Material Ledger - Revaluation - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","d67f8a3bf16c178b759d612a","process::DataUpdate - Material Ledger - Revaluation - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","7b85a7a281485fc6850168d0","process::DataUpdate - Material Ledger - Revaluation - Production Consumption","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","7045e97548dd8ba48a2ccb0d","process::DataUpdate - Material Ledger - Revaluation - Production Consumption","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","230477a0ea8611a1ad886ca6","process::DataUpdate - Material Ledger - Revaluation - Sales","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","f0b0a88bbfd1467ec1a68e79","process::DataUpdate - Material Ledger - Revaluation - Sales","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","da430ff6d2edd95f6d125bde","process::DataUpdate - Material Ledger - Revaluation - Transfer Posting","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","55b2975988cdf103bea3d4b8","process::DataUpdate - Material Ledger - Revaluation - Transfer Posting","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","6e242406524870d38904c13b","process::DataUpdate - Material Ledger - Revaluation - Transfers Out","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","db5f6fb28f5573b50280ae8d","process::DataUpdate - Material Ledger - Revaluation - Transfers Out","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Text","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","c74b6ca6f19f19dd2edc64bf","process::DataUpdate - Material Ledger - Beginning and Ending Inventory","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","034164285e9fd01543c30775","process::DataUpdate - Material Ledger - Beginning and Ending Inventory","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","d1b5202f0bcde84edc827cf4","process::DataUpdate - Material Ledger - Consumption - All Other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","64c4321017974c6232704ee7","process::DataUpdate - Material Ledger - Consumption - All Other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","affd83060afbe92e77e7c0d6","process::DataUpdate - Material Ledger - Consumption - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","563c8002fa828be637ae2177","process::DataUpdate - Material Ledger - Consumption - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","bcda725b7da32153311f92f8","process::DataUpdate - Material Ledger - Consumption - Sales","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","6b6bb2ca94b5057a4740fa97","process::DataUpdate - Material Ledger - Consumption - Sales","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","c4765eece64e81006e44469f","process::DataUpdate - Material Ledger - Consumption - Transfers","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","09e0a6c7273f7700d60989b0","process::DataUpdate - Material Ledger - Consumption - Transfers","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","464326cf1e5a20d73520cdd2","process::DataUpdate - Material Ledger - Receipts - All other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","d989a39f8ab95eac4379477a","process::DataUpdate - Material Ledger - Receipts - All other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","4d90daf065d4b04951e5151b","process::DataUpdate - Material Ledger - Receipts - External Procured Receipts","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","4bd741e236f428b3e2b602d0","process::DataUpdate - Material Ledger - Receipts - External Procured Receipts","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","0d3cfaf33e0706cc24c32dea","process::DataUpdate - Material Ledger - Receipts - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","3663f525093db228e4f3363a","process::DataUpdate - Material Ledger - Receipts - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","629a1a023a13390410e8b0bb","process::DataUpdate - Material Ledger - Receipts - Transfer Posting","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","b00dee5513f5726cbf3717bd","process::DataUpdate - Material Ledger - Receipts - Transfer Posting","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","bf7d06f6165fc8a7909e350b","process::DataUpdate - Material Ledger - Revaluation - All Other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","6201e1b5ae274561a9057947","process::DataUpdate - Material Ledger - Revaluation - All Other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","e7b9224c28d1996f98120f8f","process::DataUpdate - Material Ledger - Revaluation - Change in Material Price","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","7a7c179f6eb643267f57b384","process::DataUpdate - Material Ledger - Revaluation - Change in Material Price","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","a27a9b2ad58c76f38a82c01e","process::DataUpdate - Material Ledger - Revaluation - External Procured Receipts","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","1d5e7a076c55ad6474cf561d","process::DataUpdate - Material Ledger - Revaluation - External Procured Receipts","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","70622a0c5687ce7ba1c8ca63","process::DataUpdate - Material Ledger - Revaluation - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","58821a8d0e3be955373efe5c","process::DataUpdate - Material Ledger - Revaluation - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","19876024a7111ddced7c6e56","process::DataUpdate - Material Ledger - Revaluation - Production Consumption","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","2eefeed2aac73ecdbac26f9d","process::DataUpdate - Material Ledger - Revaluation - Production Consumption","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","58d5b6bf592e67e36c86b54d","process::DataUpdate - Material Ledger - Revaluation - Sales","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","08455295b18c673667d51101","process::DataUpdate - Material Ledger - Revaluation - Sales","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","d78803652baa96b880e2ce5c","process::DataUpdate - Material Ledger - Revaluation - Transfer Posting","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","001c74edfa0663ccba61f0db","process::DataUpdate - Material Ledger - Revaluation - Transfer Posting","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","04fa82c9f357a1de7c621680","process::DataUpdate - Material Ledger - Revaluation - Transfers Out","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","16968d303cac20dadb3fb4dd","process::DataUpdate - Material Ledger - Revaluation - Transfers Out","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Trading Partner","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","01073aae5f168e1353b77b87","process::DataUpdate - Material Ledger - Beginning and Ending Inventory","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","a1ecb0a0d2042e17387b4608","process::DataUpdate - Material Ledger - Beginning and Ending Inventory","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","ff41d0436a53fcc226ed8af7","process::DataUpdate - Material Ledger - Consumption - All Other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","f104bbddad8c05a2bf8adb06","process::DataUpdate - Material Ledger - Consumption - All Other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","e7d97c12fd3edb140073f3a4","process::DataUpdate - Material Ledger - Consumption - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","c3be8b3878be74370ebf7dae","process::DataUpdate - Material Ledger - Consumption - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","2eb5895c49602d4cc1c53dca","process::DataUpdate - Material Ledger - Consumption - Sales","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","bfa2f1579c52668fcd103ea1","process::DataUpdate - Material Ledger - Consumption - Sales","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","be37941750f0d717155d259d","process::DataUpdate - Material Ledger - Consumption - Transfers","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","4fa807bf4986347eb0d0d3e4","process::DataUpdate - Material Ledger - Consumption - Transfers","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","f247077194c183537ae3ef9c","process::DataUpdate - Material Ledger - Receipts - All other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","dbb77e3cee773f9b2aca47b1","process::DataUpdate - Material Ledger - Receipts - All other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","1fa9f5d705fbfd76e57e7be5","process::DataUpdate - Material Ledger - Receipts - External Procured Receipts","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","38ebad7d61656ad9e40b5f7a","process::DataUpdate - Material Ledger - Receipts - External Procured Receipts","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","6f0472e19aa87f0dd6267098","process::DataUpdate - Material Ledger - Receipts - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","6633e1d64fefe86b4fa2b1a2","process::DataUpdate - Material Ledger - Receipts - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","b42f770be7fc368367d93a44","process::DataUpdate - Material Ledger - Receipts - Transfer Posting","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","5e964101fd57c2ebbc8b295c","process::DataUpdate - Material Ledger - Receipts - Transfer Posting","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","b023c78f6e1b0efbd10bed2a","process::DataUpdate - Material Ledger - Revaluation - All Other","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","a4f1aafdabb9c9d74725de6a","process::DataUpdate - Material Ledger - Revaluation - All Other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","0b89f38c2eac5477ccec042b","process::DataUpdate - Material Ledger - Revaluation - Change in Material Price","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","48780f0fa399896a1471ae6c","process::DataUpdate - Material Ledger - Revaluation - Change in Material Price","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","5a06c963377c42ff02d4e535","process::DataUpdate - Material Ledger - Revaluation - External Procured Receipts","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","398976aeaedeeb31755932ea","process::DataUpdate - Material Ledger - Revaluation - External Procured Receipts","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","d229b6eae82506f07615c643","process::DataUpdate - Material Ledger - Revaluation - Production","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","660c85ea743a36dbc786c352","process::DataUpdate - Material Ledger - Revaluation - Production","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","17fdd48c29ec97f6e3a6573f","process::DataUpdate - Material Ledger - Revaluation - Production Consumption","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","390b2a14d60dcaad65b51f82","process::DataUpdate - Material Ledger - Revaluation - Production Consumption","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","2c79024a46362493e6a87b22","process::DataUpdate - Material Ledger - Revaluation - Sales","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","2566246e072a700423697d70","process::DataUpdate - Material Ledger - Revaluation - Sales","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","e5b701dfc1e23389628be9a0","process::DataUpdate - Material Ledger - Revaluation - Transfer Posting","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","a6e0a9d7abbf5348b678a7d0","process::DataUpdate - Material Ledger - Revaluation - Transfer Posting","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","d305d5641d499ed8fa2c1387","process::DataUpdate - Material Ledger - Revaluation - Transfers Out","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","8bd3e23051a2d1db61594774","process::DataUpdate - Material Ledger - Revaluation - Transfers Out","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Class","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","e084c878caa7127fc4a56ff8","process::DataUpdate - Material Ledger - Beginning and Ending Inventory","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Type","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","9a181a2ede6ddac9db19ad67","process::DataUpdate - Material Ledger - Beginning and Ending Inventory","CREATES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Type","tm1_ti_parser","attrinsert","UNRESOLVED","1"
"UNRESOLVED_DYNAMIC_REFERENCE","7af912079ed4eee38cd160d3","process::DataUpdate - Material Ledger - Consumption - All Other","WRITES_ATTRIBUTE","attribute","attribute::Material Ledger Document.Valuation Type","tm1_ti_parser","AttrPutS","UNRESOLVED","1"
